date_time,wait,Hospital
4/2/2019 8:51:01,60,Lenox Hill Hospital
4/2/2019 8:51:01,60,Steven and Alexandra Cohen Children&#039;s Medical Center of New York
4/2/2019 8:51:01,60,North Shore University Hospital
4/2/2019 9:51:02,1,Glen Cove Hospital
4/2/2019 9:51:02,2,Lenox Health Greenwich Village
4/2/2019 9:51:02,7,Southside Hospital
4/2/2019 9:51:02,7,Syosset Hospital
4/2/2019 9:51:02,8,Huntington Hospital
4/2/2019 9:51:02,14,Long Island Jewish Valley Stream
4/2/2019 9:51:02,15,Steven and Alexandra Cohen Children&#039;s Medical Center of New York
4/2/2019 9:51:02,17,Plainview Hospital
4/2/2019 9:51:02,19,Staten Island University Hospital - North
4/2/2019 9:51:02,46,Lenox Hill Hospital
4/2/2019 9:51:02,47,Staten Island University Hospital - South
4/2/2019 9:51:02,60,Long Island Jewish Forest Hills
4/2/2019 9:51:02,60,Long Island Jewish Medical Center
4/2/2019 9:51:02,60,North Shore University Hospital
4/2/2019 10:51:01,1,Glen Cove Hospital
4/2/2019 10:51:01,3,Syosset Hospital
4/2/2019 10:51:01,4,Lenox Health Greenwich Village
4/2/2019 10:51:01,5,Plainview Hospital
4/2/2019 10:51:01,8,Southside Hospital
4/2/2019 10:51:01,10,Staten Island University Hospital - North
4/2/2019 10:51:01,11,Huntington Hospital
4/2/2019 10:51:01,15,Long Island Jewish Valley Stream
4/2/2019 10:51:01,16,Staten Island University Hospital - South
4/2/2019 10:51:01,25,Long Island Jewish Medical Center
4/2/2019 10:51:01,26,Steven and Alexandra Cohen Children&#039;s Medical Center of New York
4/2/2019 10:51:01,48,Lenox Hill Hospital
4/2/2019 10:51:01,50,Long Island Jewish Forest Hills
4/2/2019 10:51:01,60,North Shore University Hospital
4/2/2019 11:51:01,1,Glen Cove Hospital
4/2/2019 11:51:01,3,Lenox Health Greenwich Village
4/2/2019 11:51:01,3,Staten Island University Hospital - South
4/2/2019 11:51:01,3,Syosset Hospital
4/2/2019 11:51:01,10,Plainview Hospital
4/2/2019 11:51:01,15,Southside Hospital
4/2/2019 11:51:01,18,Huntington Hospital
4/2/2019 11:51:01,23,North Shore University Hospital
4/2/2019 11:51:01,27,Staten Island University Hospital - North
4/2/2019 11:51:01,27,Steven and Alexandra Cohen Children&#039;s Medical Center of New York
4/2/2019 11:51:01,51,Long Island Jewish Valley Stream
4/2/2019 11:51:01,54,Long Island Jewish Medical Center
4/2/2019 11:51:01,60,Lenox Hill Hospital
4/2/2019 11:51:01,60,Long Island Jewish Forest Hills
4/2/2019 12:51:01,1,Glen Cove Hospital
4/2/2019 12:51:01,2,Staten Island University Hospital - South
4/2/2019 12:51:01,3,Syosset Hospital
4/2/2019 12:51:01,8,Southside Hospital
4/2/2019 12:51:01,9,Staten Island University Hospital - North
4/2/2019 12:51:01,11,Huntington Hospital
4/2/2019 12:51:01,12,Plainview Hospital
4/2/2019 12:51:01,15,Steven and Alexandra Cohen Children&#039;s Medical Center of New York
4/2/2019 12:51:01,22,Lenox Health Greenwich Village
4/2/2019 12:51:01,23,Long Island Jewish Valley Stream
4/2/2019 12:51:01,27,North Shore University Hospital
4/2/2019 12:51:01,36,Long Island Jewish Medical Center
4/2/2019 12:51:01,41,Long Island Jewish Forest Hills
4/2/2019 12:51:01,60,Lenox Hill Hospital
4/2/2019 13:51:01,3,Glen Cove Hospital
4/2/2019 13:51:01,5,Syosset Hospital
4/2/2019 13:51:01,6,Staten Island University Hospital - South
4/2/2019 13:51:01,10,Lenox Health Greenwich Village
4/2/2019 13:51:01,10,Staten Island University Hospital - North
4/2/2019 13:51:01,13,North Shore University Hospital
4/2/2019 13:51:01,13,Plainview Hospital
4/2/2019 13:51:01,13,Southside Hospital
4/2/2019 13:51:01,14,Steven and Alexandra Cohen Children&#039;s Medical Center of New York
4/2/2019 13:51:01,15,Long Island Jewish Medical Center
4/2/2019 13:51:01,16,Long Island Jewish Forest Hills
4/2/2019 13:51:01,19,Long Island Jewish Valley Stream
4/2/2019 13:51:01,40,Huntington Hospital
4/2/2019 13:51:01,60,Lenox Hill Hospital
4/2/2019 14:51:01,6,Glen Cove Hospital
4/2/2019 14:51:01,7,Plainview Hospital
4/2/2019 14:51:01,7,Syosset Hospital
4/2/2019 14:51:01,8,Staten Island University Hospital - South
4/2/2019 14:51:01,11,Southside Hospital
4/2/2019 14:51:01,15,Staten Island University Hospital - North
4/2/2019 14:51:01,15,Steven and Alexandra Cohen Children&#039;s Medical Center of New York
4/2/2019 14:51:01,16,Long Island Jewish Valley Stream
4/2/2019 14:51:01,19,Lenox Health Greenwich Village
4/2/2019 14:51:01,20,North Shore University Hospital
4/2/2019 14:51:01,25,Long Island Jewish Forest Hills
4/2/2019 14:51:01,29,Long Island Jewish Medical Center
4/2/2019 14:51:01,30,Huntington Hospital
4/2/2019 14:51:01,60,Lenox Hill Hospital
4/2/2019 15:51:01,6,Staten Island University Hospital - South
4/2/2019 15:51:01,7,Syosset Hospital
4/2/2019 15:51:01,11,Glen Cove Hospital
4/2/2019 15:51:01,11,Plainview Hospital
4/2/2019 15:51:01,16,Southside Hospital
4/2/2019 15:51:01,22,Long Island Jewish Valley Stream
4/2/2019 15:51:01,22,North Shore University Hospital
4/2/2019 15:51:01,22,Staten Island University Hospital - North
4/2/2019 15:51:01,24,Steven and Alexandra Cohen Children&#039;s Medical Center of New York
4/2/2019 15:51:01,27,Long Island Jewish Forest Hills
4/2/2019 15:51:01,30,Lenox Health Greenwich Village
4/2/2019 15:51:01,36,Huntington Hospital
4/2/2019 15:51:01,41,Lenox Hill Hospital
4/2/2019 15:51:01,42,Long Island Jewish Medical Center
4/2/2019 16:51:01,2,Glen Cove Hospital
4/2/2019 16:51:01,8,Staten Island University Hospital - South
4/2/2019 16:51:01,9,Syosset Hospital
4/2/2019 16:51:01,10,Huntington Hospital
4/2/2019 16:51:01,13,Southside Hospital
4/2/2019 16:51:01,15,Plainview Hospital
4/2/2019 16:51:01,19,Steven and Alexandra Cohen Children&#039;s Medical Center of New York
4/2/2019 16:51:01,24,Lenox Health Greenwich Village
4/2/2019 16:51:01,24,Long Island Jewish Forest Hills
4/2/2019 16:51:01,26,North Shore University Hospital
4/2/2019 16:51:01,29,Staten Island University Hospital - North
4/2/2019 16:51:01,38,Long Island Jewish Valley Stream
4/2/2019 16:51:01,56,Lenox Hill Hospital
4/2/2019 16:51:01,60,Long Island Jewish Medical Center
4/2/2019 17:51:01,4,Glen Cove Hospital
4/2/2019 17:51:01,4,Staten Island University Hospital - South
4/2/2019 17:51:01,6,Huntington Hospital
4/2/2019 17:51:01,7,Lenox Health Greenwich Village
4/2/2019 17:51:01,12,Syosset Hospital
4/2/2019 17:51:01,18,Plainview Hospital
4/2/2019 17:51:01,21,Southside Hospital
4/2/2019 17:51:01,26,Staten Island University Hospital - North
4/2/2019 17:51:01,32,Lenox Hill Hospital
4/2/2019 17:51:01,38,Long Island Jewish Valley Stream
4/2/2019 17:51:01,39,Long Island Jewish Forest Hills
4/2/2019 17:51:01,41,Steven and Alexandra Cohen Children&#039;s Medical Center of New York
4/2/2019 17:51:01,42,North Shore University Hospital
4/2/2019 17:51:01,56,Long Island Jewish Medical Center
4/2/2019 18:51:01,5,Staten Island University Hospital - South
4/2/2019 18:51:01,6,Glen Cove Hospital
4/2/2019 18:51:01,6,Huntington Hospital
4/2/2019 18:51:01,8,Lenox Health Greenwich Village
4/2/2019 18:51:01,9,Syosset Hospital
4/2/2019 18:51:01,15,Long Island Jewish Forest Hills
4/2/2019 18:51:01,16,Southside Hospital
4/2/2019 18:51:01,18,Plainview Hospital
4/2/2019 18:51:01,23,Staten Island University Hospital - North
4/2/2019 18:51:01,36,Steven and Alexandra Cohen Children&#039;s Medical Center of New York
4/2/2019 18:51:01,38,Lenox Hill Hospital
4/2/2019 18:51:01,42,Long Island Jewish Valley Stream
4/2/2019 18:51:01,43,North Shore University Hospital
4/2/2019 18:51:01,55,Long Island Jewish Medical Center
4/2/2019 19:51:01,6,Lenox Health Greenwich Village
4/2/2019 19:51:01,11,Syosset Hospital
4/2/2019 19:51:01,13,Glen Cove Hospital
4/2/2019 19:51:01,18,Plainview Hospital
4/2/2019 19:51:01,19,Staten Island University Hospital - North
4/2/2019 19:51:01,19,Staten Island University Hospital - South
4/2/2019 19:51:01,24,Southside Hospital
4/2/2019 19:51:01,27,North Shore University Hospital
4/2/2019 19:51:01,30,Huntington Hospital
4/2/2019 19:51:01,32,Lenox Hill Hospital
4/2/2019 19:51:01,32,Long Island Jewish Forest Hills
4/2/2019 19:51:01,60,Long Island Jewish Medical Center
4/2/2019 19:51:01,60,Steven and Alexandra Cohen Children&#039;s Medical Center of New York
4/2/2019 19:51:01,60,Long Island Jewish Valley Stream
4/2/2019 20:51:01,3,Plainview Hospital
4/2/2019 20:51:01,7,Lenox Health Greenwich Village
4/2/2019 20:51:01,11,Huntington Hospital
4/2/2019 20:51:01,14,Syosset Hospital
4/2/2019 20:51:01,18,Glen Cove Hospital
4/2/2019 20:51:01,18,Staten Island University Hospital - North
4/2/2019 20:51:01,20,Southside Hospital
4/2/2019 20:51:01,23,Staten Island University Hospital - South
4/2/2019 20:51:01,24,North Shore University Hospital
4/2/2019 20:51:01,28,Lenox Hill Hospital
4/2/2019 20:51:01,29,Long Island Jewish Forest Hills
4/2/2019 20:51:01,42,Long Island Jewish Valley Stream
4/2/2019 20:51:01,53,Steven and Alexandra Cohen Children&#039;s Medical Center of New York
4/2/2019 20:51:01,60,Long Island Jewish Medical Center
4/2/2019 21:51:01,4,Lenox Health Greenwich Village
4/2/2019 21:51:01,6,Staten Island University Hospital - South
4/2/2019 21:51:01,10,Glen Cove Hospital
4/2/2019 21:51:01,13,Huntington Hospital
4/2/2019 21:51:01,13,Plainview Hospital
4/2/2019 21:51:01,16,Syosset Hospital
4/2/2019 21:51:01,18,North Shore University Hospital
4/2/2019 21:51:01,20,Staten Island University Hospital - North
4/2/2019 21:51:01,24,Lenox Hill Hospital
4/2/2019 21:51:01,37,Southside Hospital
4/2/2019 21:51:01,38,Long Island Jewish Forest Hills
4/2/2019 21:51:01,53,Long Island Jewish Valley Stream
4/2/2019 21:51:01,60,Steven and Alexandra Cohen Children&#039;s Medical Center of New York
4/2/2019 21:51:01,60,Long Island Jewish Medical Center
4/2/2019 22:51:01,6,Staten Island University Hospital - South
4/2/2019 22:51:01,10,Lenox Health Greenwich Village
4/2/2019 22:51:01,18,Huntington Hospital
4/2/2019 22:51:01,18,Plainview Hospital
4/2/2019 22:51:01,21,Syosset Hospital
4/2/2019 22:51:01,22,North Shore University Hospital
4/2/2019 22:51:01,24,Glen Cove Hospital
4/2/2019 22:51:01,30,Staten Island University Hospital - North
4/2/2019 22:51:01,37,Long Island Jewish Forest Hills
4/2/2019 22:51:01,50,Steven and Alexandra Cohen Children&#039;s Medical Center of New York
4/2/2019 22:51:01,55,Long Island Jewish Valley Stream
4/2/2019 22:51:01,55,Southside Hospital
4/2/2019 22:51:01,60,Lenox Hill Hospital
4/2/2019 22:51:01,60,Long Island Jewish Medical Center
4/2/2019 23:51:01,7,Glen Cove Hospital
4/2/2019 23:51:01,11,Plainview Hospital
4/2/2019 23:51:01,12,Staten Island University Hospital - South
4/2/2019 23:51:01,15,Syosset Hospital
4/2/2019 23:51:01,24,Lenox Health Greenwich Village
4/2/2019 23:51:01,28,Huntington Hospital
4/2/2019 23:51:01,30,North Shore University Hospital
4/2/2019 23:51:01,32,Staten Island University Hospital - North
4/2/2019 23:51:01,34,Long Island Jewish Forest Hills
4/2/2019 23:51:01,37,Lenox Hill Hospital
4/2/2019 23:51:01,60,Long Island Jewish Valley Stream
4/2/2019 23:51:01,60,Southside Hospital
4/2/2019 23:51:01,60,Steven and Alexandra Cohen Children&#039;s Medical Center of New York
4/2/2019 23:51:01,60,Long Island Jewish Medical Center
4/3/2019 0:51:01,2,Syosset Hospital
4/3/2019 0:51:01,3,Plainview Hospital
4/3/2019 0:51:01,8,Staten Island University Hospital - South
4/3/2019 0:51:01,10,Glen Cove Hospital
4/3/2019 0:51:01,24,Lenox Hill Hospital
4/3/2019 0:51:01,29,Lenox Health Greenwich Village
4/3/2019 0:51:01,30,Staten Island University Hospital - North
4/3/2019 0:51:01,34,Long Island Jewish Valley Stream
4/3/2019 0:51:01,37,Huntington Hospital
4/3/2019 0:51:01,45,Long Island Jewish Forest Hills
4/3/2019 0:51:01,50,North Shore University Hospital
4/3/2019 0:51:01,60,Southside Hospital
4/3/2019 0:51:01,60,Steven and Alexandra Cohen Children&#039;s Medical Center of New York
4/3/2019 0:51:01,60,Long Island Jewish Medical Center
4/3/2019 1:51:01,2,Plainview Hospital
4/3/2019 1:51:01,6,Staten Island University Hospital - South
4/3/2019 1:51:01,6,Syosset Hospital
4/3/2019 1:51:01,17,Lenox Health Greenwich Village
4/3/2019 1:51:01,21,Huntington Hospital
4/3/2019 1:51:01,26,Glen Cove Hospital
4/3/2019 1:51:01,28,Lenox Hill Hospital
4/3/2019 1:51:01,31,North Shore University Hospital
4/3/2019 1:51:01,42,Long Island Jewish Valley Stream
4/3/2019 1:51:01,49,Long Island Jewish Forest Hills
4/3/2019 1:51:01,52,Staten Island University Hospital - North
4/3/2019 1:51:01,53,Steven and Alexandra Cohen Children&#039;s Medical Center of New York
4/3/2019 1:51:01,60,Southside Hospital
4/3/2019 1:51:01,60,Long Island Jewish Medical Center
4/3/2019 2:51:01,5,Syosset Hospital
4/3/2019 2:51:01,6,Lenox Health Greenwich Village
4/3/2019 2:51:01,6,Staten Island University Hospital - South
4/3/2019 2:51:01,8,Plainview Hospital
4/3/2019 2:51:01,23,Huntington Hospital
4/3/2019 2:51:01,34,Glen Cove Hospital
4/3/2019 2:51:01,37,North Shore University Hospital
4/3/2019 2:51:01,44,Steven and Alexandra Cohen Children&#039;s Medical Center of New York
4/3/2019 2:51:01,45,Lenox Hill Hospital
4/3/2019 2:51:01,49,Long Island Jewish Forest Hills
4/3/2019 2:51:01,52,Southside Hospital
4/3/2019 2:51:01,57,Long Island Jewish Valley Stream
4/3/2019 2:51:01,58,Staten Island University Hospital - North
4/3/2019 2:51:01,60,Long Island Jewish Medical Center
4/3/2019 3:51:01,4,Syosset Hospital
4/3/2019 3:51:01,8,Staten Island University Hospital - South
4/3/2019 3:51:01,9,Lenox Health Greenwich Village
4/3/2019 3:51:01,9,Plainview Hospital
4/3/2019 3:51:01,14,Huntington Hospital
4/3/2019 3:51:01,15,Glen Cove Hospital
4/3/2019 3:51:01,22,Long Island Jewish Forest Hills
4/3/2019 3:51:01,38,Southside Hospital
4/3/2019 3:51:01,45,Lenox Hill Hospital
4/3/2019 3:51:01,49,North Shore University Hospital
4/3/2019 3:51:01,52,Long Island Jewish Valley Stream
4/3/2019 3:51:01,53,Steven and Alexandra Cohen Children&#039;s Medical Center of New York
4/3/2019 3:51:01,60,Staten Island University Hospital - North
4/3/2019 3:51:01,60,Long Island Jewish Medical Center
4/3/2019 4:51:01,1,Plainview Hospital
4/3/2019 4:51:01,2,Syosset Hospital
4/3/2019 4:51:01,7,Staten Island University Hospital - South
4/3/2019 4:51:01,9,Huntington Hospital
4/3/2019 4:51:01,17,Lenox Health Greenwich Village
4/3/2019 4:51:01,19,Long Island Jewish Valley Stream
4/3/2019 4:51:01,29,Glen Cove Hospital
4/3/2019 4:51:01,29,Lenox Hill Hospital
4/3/2019 4:51:01,31,Long Island Jewish Forest Hills
4/3/2019 4:51:01,48,Southside Hospital
4/3/2019 4:51:01,52,Staten Island University Hospital - North
4/3/2019 4:51:01,54,Steven and Alexandra Cohen Children&#039;s Medical Center of New York
4/3/2019 4:51:01,60,North Shore University Hospital
4/3/2019 4:51:01,60,Long Island Jewish Medical Center
4/3/2019 5:51:01,1,Southside Hospital
4/3/2019 5:51:01,2,Syosset Hospital
4/3/2019 5:51:01,8,Huntington Hospital
4/3/2019 5:51:01,9,Lenox Hill Hospital
4/3/2019 5:51:01,9,Plainview Hospital
4/3/2019 5:51:01,9,Staten Island University Hospital - South
4/3/2019 5:51:01,16,Long Island Jewish Valley Stream
4/3/2019 5:51:01,17,Lenox Health Greenwich Village
4/3/2019 5:51:01,17,Long Island Jewish Forest Hills
4/3/2019 5:51:01,23,Glen Cove Hospital
4/3/2019 5:51:01,27,Staten Island University Hospital - North
4/3/2019 5:51:01,55,Steven and Alexandra Cohen Children&#039;s Medical Center of New York
4/3/2019 5:51:01,60,North Shore University Hospital
4/3/2019 5:51:01,60,Long Island Jewish Medical Center
4/3/2019 6:51:01,1,Syosset Hospital
4/3/2019 6:51:01,8,Huntington Hospital
4/3/2019 6:51:01,9,Staten Island University Hospital - South
4/3/2019 6:51:01,13,Long Island Jewish Valley Stream
4/3/2019 6:51:01,15,Plainview Hospital
4/3/2019 6:51:01,19,Long Island Jewish Forest Hills
4/3/2019 6:51:01,20,Lenox Hill Hospital
4/3/2019 6:51:01,21,Southside Hospital
4/3/2019 6:51:01,24,Lenox Health Greenwich Village
4/3/2019 6:51:01,27,Staten Island University Hospital - North
4/3/2019 6:51:01,37,Glen Cove Hospital
4/3/2019 6:51:01,57,Steven and Alexandra Cohen Children&#039;s Medical Center of New York
4/3/2019 6:51:01,60,North Shore University Hospital
4/3/2019 6:51:01,60,Long Island Jewish Medical Center
4/3/2019 7:51:01,3,Syosset Hospital
4/3/2019 7:51:01,7,Lenox Health Greenwich Village
4/3/2019 7:51:01,9,Huntington Hospital
4/3/2019 7:51:01,14,Long Island Jewish Valley Stream
4/3/2019 7:51:01,15,Plainview Hospital
4/3/2019 7:51:01,20,Lenox Hill Hospital
4/3/2019 7:51:01,23,Staten Island University Hospital - North
4/3/2019 7:51:01,28,Long Island Jewish Forest Hills
4/3/2019 7:51:01,29,Staten Island University Hospital - South
4/3/2019 7:51:01,37,Glen Cove Hospital
4/3/2019 7:51:01,44,Steven and Alexandra Cohen Children&#039;s Medical Center of New York
4/3/2019 7:51:01,50,Southside Hospital
4/3/2019 7:51:01,60,North Shore University Hospital
4/3/2019 7:51:01,60,Long Island Jewish Medical Center
4/3/2019 8:51:01,1,Lenox Health Greenwich Village
4/3/2019 8:51:01,3,Lenox Hill Hospital
4/3/2019 8:51:01,3,Syosset Hospital
4/3/2019 8:51:01,7,Glen Cove Hospital
4/3/2019 8:51:01,12,Steven and Alexandra Cohen Children&#039;s Medical Center of New York
4/3/2019 8:51:01,15,Long Island Jewish Valley Stream
4/3/2019 8:51:01,15,Plainview Hospital
4/3/2019 8:51:01,16,Huntington Hospital
4/3/2019 8:51:01,17,Staten Island University Hospital - North
4/3/2019 8:51:01,17,Staten Island University Hospital - South
4/3/2019 8:51:01,28,Long Island Jewish Forest Hills
4/3/2019 8:51:01,35,Southside Hospital
4/3/2019 8:51:01,38,North Shore University Hospital
4/3/2019 8:51:01,60,Long Island Jewish Medical Center
4/3/2019 9:51:01,1,Lenox Health Greenwich Village
4/3/2019 9:51:01,3,Syosset Hospital
4/3/2019 9:51:01,7,Glen Cove Hospital
4/3/2019 9:51:01,9,North Shore University Hospital
4/3/2019 9:51:01,9,Steven and Alexandra Cohen Children&#039;s Medical Center of New York
4/3/2019 9:51:01,12,Huntington Hospital
4/3/2019 9:51:01,12,Long Island Jewish Valley Stream
4/3/2019 9:51:01,14,Long Island Jewish Forest Hills
4/3/2019 9:51:01,14,Plainview Hospital
4/3/2019 9:51:01,16,Lenox Hill Hospital
4/3/2019 9:51:01,16,Long Island Jewish Medical Center
4/3/2019 9:51:01,19,Southside Hospital
4/3/2019 9:51:01,32,Staten Island University Hospital - North
4/3/2019 9:51:01,37,Staten Island University Hospital - South
4/3/2019 10:51:01,1,Steven and Alexandra Cohen Children&#039;s Medical Center of New York
4/3/2019 10:51:01,1,Syosset Hospital
4/3/2019 10:51:01,4,Lenox Health Greenwich Village
4/3/2019 10:51:01,6,Glen Cove Hospital
4/3/2019 10:51:01,9,Huntington Hospital
4/3/2019 10:51:01,15,Lenox Hill Hospital
4/3/2019 10:51:01,19,Long Island Jewish Forest Hills
4/3/2019 10:51:01,19,Plainview Hospital
4/3/2019 10:51:01,20,Long Island Jewish Medical Center
4/3/2019 10:51:01,21,North Shore University Hospital
4/3/2019 10:51:01,30,Southside Hospital
4/3/2019 10:51:01,32,Staten Island University Hospital - North
